"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-08-26","4.47",,"0.00","0.0","0",,"82","58","  240","  240","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-08-27","4.47",,"0.00","0.0","0",,"91","63","  260","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-08-28","4.25",,"0.00","0.0","0",,"85","64","  270","  270","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-08-29","4.92",,"0.00","0.0","0",,"83","61","  260","  260","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-08-30","4.25",,"0.00","0.0","0",,"84","64","  230","  210","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-08-31","4.92",,"0.00","0.0","0",,"86","65","  230","  230","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-01","4.92",,"0.00","0.0","0",,"84","65","  270","  220","13.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-02","4.47",,"0.00","0.0","0",,"83","65","  260","  240","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-03","5.82",,"0.00","0.0","0",,"81","67","  270","  230","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-04","4.92",,"0.00","0.0","0",,"79","63","  230","  230","14.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-05","4.92",,"0.00","0.0","0",,"78","60","  270","  270","13.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-06","4.47",,"0.00","0.0","0",,"84","57","  240","  260","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-07","5.14",,"0.00","0.0","0",,"86","61","  230",,"12.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-08","4.03",,"0.00","0.0","0",,"85","67","  240","  260","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-09","4.92",,"0.00","0.0","0",,"86","61","  260","  230","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-10","4.70",,"0.00","0.0","0",,"86","57","  270","  270","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-11","4.70",,"0.00","0.0","0",,"85","65","  260","  200","13.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-12","4.47",,"0.00","0.0","0",,"84","64","  240","  240","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-13","4.47",,"0.00","0.0","0",,"89","64","  260","  270","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-14","4.03",,"0.00","0.0","0",,"91","67","  260","  250","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-15","4.03",,"0.00","0.0","0",,"90","69","  230","  250","10.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-16","3.80",,"0.00","0.0","0",,"91","70","  260","  210","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-17","4.92",,"0.00","0.0","0",,"87","69","  260","  260","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-18","7.16",,"0.00","0.0","0",,"82","64","  270","  270","18.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-19","4.03",,"0.00","0.0","0",,"80","66","  220","  230","14.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-20","4.47",,"0.00","0.0","0",,"81","63","  210","  240","15.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-21","4.70",,"0.00","0.0","0",,"81","63","  240","  260","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-22","4.03",,"0.00","0.0","0",,"81","60","  260","  260","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-23","4.25",,"0.00","0.0","0",,"83","61","  270","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-24","4.03",,"0.00","0.0",,,"88","56","  260","  300","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-25","4.92",,"0.00","0.0","0",,"86","64","  270","  270","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-26","6.49",,"0.00","0.0","0",,"81","63","  260","  200","16.1","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-27","6.04",,"0.00","0.0","0",,"79","61","  260","  260","19.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-28","4.92",,"0.00","0.0","0",,"78","59","  260","  240","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-29","5.14",,"0.00","0.0","0",,"81","59","  260","  260","17.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-09-30","3.58",,"0.00","0.0","0",,"82","54","  240",,"13.0",
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-01","4.70",,"0.00","0.0","0",,"78","56","  230","  230","14.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-02","7.61",,"0.00","0.0","0",,"100","54","   60","   50","28.0","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-03","6.71",,"0.00","0.0","0",,"99","58","  190","  120","17.0","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-04","2.91",,"0.00","0.0","0",,"93","58","  210","  250","10.1","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-05","4.03",,"0.00","0.0","0",,"85","57","  230","  200","12.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-06","4.03",,"0.00","0.0","0",,"81","55","  230",,"16.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-07","3.58",,"0.00","0.0","0",,"82","59","  230","  230","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-08","4.70",,"0.00","0.0","0",,"82","55","  260",,"13.0",
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-09","5.14",,"0.00","0.0","0",,"76","55","  220","  250","14.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-10","3.58",,"0.00","0.0","0",,"76","60","  240","  240","13.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-11","4.25",,"0.00","0.0","0",,"77","55","  240","  210","13.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-12","4.70",,"0.00","0.0","0",,"75","60","  240",,"16.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-13","4.47",,"0.00","0.0","0",,"75","60","  220","  260","14.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-14","4.70",,"0.00","0.0","0",,"73","61","  210","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-15","6.04",,"0.00","0.0","0",,"76","62","  260","  200","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-16","5.14",,"0.00","0.0","0",,"76","55","  210",,"14.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-17","6.49",,"0.00","0.0","0",,"75","55","  270","  270","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-18","4.25",,"0.00","0.0","0",,"76","53","  210","  190","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-19","4.70",,"0.00","0.0","0",,"76","53","  260","  260","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-20","5.82",,"0.00","0.0","0",,"75","59","  230",,"14.1",
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-21","3.80",,"0.00","0.0","0",,"77","54","  200","  170","13.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-22","3.58",,"0.00","0.0","0",,"78","53","  210","  180","13.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-23","2.91",,"0.00","0.0","0",,"82","54","  240","  250","10.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-24","3.80",,"0.00","0.0","0",,"79","51","  250","  250","17.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-25","6.49",,"0.00","0.0","0",,"78","53","  270","  270","21.0","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-26","4.03",,"0.00","0.0","0",,"75","54","  260","  230","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-27","3.80",,"0.00","0.0","0",,"76","50","  250","  250","14.1","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-28","2.91",,"0.00","0.0","0",,"76","50","  200","  230","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-29","4.03",,"0.00","0.0","0",,"79","52","  230","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-30","5.14",,"0.00","0.0","0",,"75","52","  230","  230","17.0","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-10-31","6.04",,"0.71","0.0","0",,"70","55","  290","  290","23.9","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-01","7.16",,"0.02","0.0","0",,"66","52","  260","  260","21.9","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-02","3.58",,"0.00","0.0","0",,"70","47","  270","  240","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-03","8.28",,"0.00","0.0","0",,"76","45","   70","   80","25.1","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-04","10.96",,"0.00","0.0","0",,"83","49","   80","   80","30.0","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-05","10.07",,"0.00","0.0","0",,"91","55","   70","   70","25.9","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-06","4.92",,"0.00","0.0","0",,"89","56","  260","  260","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-07","2.24",,"0.00","0.0","0",,"86","54","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-08","3.13",,"0.00","0.0","0",,"79","51","  230","  240","8.9","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-09","3.36",,"0.00","0.0","0",,"71","51","  260","  230","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-10","5.14",,"0.00","0.0","0",,"68","61","  230","  220","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-11","3.36",,"0.00","0.0","0",,"68","62","  220","  230","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-12","4.47",,"0.00","0.0","0",,"69","54","  260","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-13","2.68",,"0.02","0.0","0",,"68","50","  210","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-14","4.25",,"0.00","0.0","0",,"71","56","  200","  230","12.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-15","4.47",,"0.00","0.0","0",,"71","52","  230","  230","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-16","17.45",,"0.00","0.0","0",,"74","49","   70","   70","36.9","47.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-17","15.88",,"0.00","0.0","0",,"78","63","   70","   80","25.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-18","9.62",,"0.00","0.0","0",,"82","53","   60","   60","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-19","4.03",,"0.00","0.0","0",,"71","49","  240","  230","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-20","3.58",,"0.01",,"0",,"67","47","  270","  230","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-21","4.70",,"0.00","0.0","0",,"72","50","  280","  240","14.1","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-22","4.03",,"0.00","0.0","0",,"71","46","  210","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-23","7.16",,"0.00","0.0","0",,"80","49","   70","   70","31.1","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-24","12.97",,"0.00","0.0","0",,"80","45","   60","   70","32.0","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-25","4.92",,"0.00","0.0","0",,"81","47","  210","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-26","2.68",,"0.00","0.0","0",,"78","46","  210","  210","8.9","11.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-27","2.91",,"0.00","0.0","0",,"85","51","  260","  260","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-28","2.91",,"0.00","0.0","0",,"76","45","  230","  230","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-29","3.58",,"0.00","0.0","0",,"72","43","  230","  240","15.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-11-30","7.38",,"0.07","0.0","0",,"67","55","   60","   70","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-01","5.14",,"0.00","0.0","0",,"69","57","   60","   50","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-02","13.87",,"1.15","0.0","0",,"66","58","   60","   60","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-03","4.70",,"0.12","0.0","0",,"68","60","   60","   50","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-04","2.91",,"0.00","0.0","0",,"70","54","  210","  260","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-05","2.01",,"0.00","0.0","0",,"67","54","  210","   80","8.1","8.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-06","3.80",,"0.00","0.0","0",,"72","52","  260","  270","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-07","4.70",,"0.00","0.0","0",,"77","50","  270","  270","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-08","4.25",,"0.00","0.0","0",,"80","50","  270","  270","19.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-09","5.59",,"0.00","0.0","0",,"77","49","  270","  270","18.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-10","4.25",,"0.00","0.0","0",,"69","47","  220","  250","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-11","8.72",,"0.02","0.0","0",,"68","52","  110","  110","21.9","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-12","8.72",,"2.40",,"0",,"65","49","  120","  140","28.0","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-13","4.25",,"0.00","0.0","0",,"65","43","   60","   60","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-14","4.03",,"0.00","0.0","0",,"65","44","   60","  210","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-15","4.25",,"0.05",,"0",,"65","44","  190","  240","17.0","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-16","7.38",,"0.11","0.0","0",,"63","54","   70","   60","19.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-17","5.82",,"0.23",,"0",,"64","47","  280","  290","17.0","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-18","3.13",,"0.00",,"0",,"63","47","   80","   80","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-19","3.36",,"0.00","0.0","0",,"63","47","  260","  260","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-20","3.36",,"0.00","0.0","0",,"65","48","   60","  200","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-21","1.79",,"0.00","0.0","0",,"68","48","  360","   50","8.9","11.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-22","3.80",,"0.00","0.0","0",,"77","47","   50","   50","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-23","12.75",,"0.00","0.0","0",,"83","54","   60","   50","28.0","35.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-24","4.92",,"0.00","0.0","0",,"73","49","  220","  220","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-25","6.93",,"0.00","0.0","0",,"64","43",,,,
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-26","12.30",,"0.00","0.0","0",,"63","41","   70","   60","30.0","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-27","14.32",,"0.00","0.0","0",,"63","39","   60","   70","35.1","45.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-28","3.36",,"0.00","0.0","0",,"62","36","  200","  230","10.1","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-29","2.91",,"0.00","0.0","0",,"61","36","  200","  200","8.9","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-30","9.62",,"0.00","0.0","0",,"60","42","   60","   50","31.1","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2014-12-31","10.51",,"0.00","0.0","0",,"58","37","   40","   60","25.1","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-01","4.70",,"0.00","0.0","0",,"58","32","   60","   60","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-02","4.25",,"0.00","0.0","0",,"59","32","   60","  260","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-03","4.25",,"0.00","0.0","0",,"61","36","  210","  240","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-04","3.80",,"0.00","0.0","0",,"66","36","   50","   60","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-05","11.41",,"0.00","0.0","0",,"82","44","   70","   70","25.9","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-06","12.97",,"0.00","0.0","0",,"85","58","   80","   50","21.9","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-07","7.16",,"0.00","0.0","0",,"85","52","   70","   50","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-08","3.80",,"0.00","0.0","0",,"70","49","  220","  240","15.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-09","2.91",,"0.00","0.0","0",,"70","51","  210","  210","14.1","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-10","6.71",,"1.27","0.0","0",,"60","50","   70","   70","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-11","4.92",,"0.76","0.0","0",,"67","50","  280","  280","15.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-12","4.92",,"0.00","0.0",,,"64","47","  310","  200","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-13","6.93",,"0.00","0.0","0",,"72","44","   70","   70","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-14","7.83",,"0.00","0.0","0",,"74","44","   80","   80","25.1","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-15","6.04",,"0.00","0.0","0",,"75","41","   60","   60","18.1","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-16","4.47",,"0.00","0.0","0",,"74","42",,,,
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-17","4.70",,"0.00","0.0","0",,"78","44","  100","   70","19.9","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-18","2.91",,"0.00","0.0","0",,"70","47","  280","  280","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-19","2.91",,"0.00","0.0","0",,"67","45","  200","  210","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-20","3.80",,"0.00","0.0","0",,"63","47","  210","  260","8.9","11.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-21","8.28",,"0.00","0.0","0",,"77","48","   60","   70","21.9","27.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-22","8.95",,"0.00","0.0","0",,"76","48","   70","  130","21.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-23","7.61",,"0.00","0.0","0",,"78","43","   60","   50","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-24","17.67",,"0.00","0.0","0",,"80","48","   50","   40","40.0","50.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-25","14.32",,"0.00","0.0","0",,"84","57","   70","   70","32.0","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-26","7.61",,"0.05","0.0","0",,"81","55","   70","  150","18.1","23.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-27","4.03",,"0.01","0.0","0",,"72","51","  270","  270","16.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-28","8.72",,"0.00","0.0","0",,"75","51","   70","   80","21.0","25.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-29","6.93",,"0.00","0.0","0",,"79","58","   70","   70","29.1","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-30","4.47",,"0.00","0.0","0",,"68","53","  250","  280","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-01-31","4.03",,"0.00","0.0","0",,"71","45","  270","  270","16.1","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-01","3.80",,"0.00","0.0","0",,"72","45","  230","  210","13.0","18.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-02","2.46",,"0.00","0.0","0",,"75","44","  240","  230","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-03","2.91",,"0.00","0.0","0",,"66","43","  210","  210","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-04","3.13",,"0.00","0.0","0",,"68","50","  210","  200","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-05","2.91",,"0.00","0.0","0",,"70","44","  290","  230","12.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-06","3.80",,"0.00","0.0","0",,"67","46","  230","  250","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-07","4.47",,"0.16",,"0",,"61","49","   60","   70","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-08","3.58",,"0.00","0.0","0",,"75","51","  270","  260","16.1","19.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-09","3.58",,"0.00","0.0",,,"70","51","  220","  230","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-10","6.26",,"0.00","0.0","0",,"83","47","   40","   60","23.0","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-11","18.12",,"0.00","0.0","0",,"83","52","   70","   60","36.9","50.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-12","13.42",,"0.00","0.0","0",,"86","55","   70","   70","28.0","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-13","6.93",,"0.00","0.0","0",,"87","53","  270","  270","17.0","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-14","4.70",,"0.00","0.0","0",,"83","49","  220","  240","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-15","3.13",,"0.00","0.0","0",,"73","44","  270","  280","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-16","3.80",,"0.00","0.0","0",,"68","53","  270","  240","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-17","4.92",,"0.00","0.0","0",,"68","51","  270","  220","13.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2015-02-18","3.58",,"0.00","0.0","0",,"67","48","  210","  230","14.1","23.0"
