"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-17","3.58"," 1236"," 1235","0.00",,,"59","72","45","  260","  250","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-18","3.36"," 1315"," 1312","0.00",,,"58","72","44","  260","  270","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-19","5.14"," 1214"," 1415","0.00",,,"54","66","42","  240","  260","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-20","6.04"," 2322"," 2344","0.00",,,"56","68","43","   80","   70","29.1","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-21","14.99"," 0109"," 0034","0.00",,,"55","64","45","   70","   70","31.1","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-22","4.92"," 1503"," 1502","0.00",,,"54","65","42","  260","  260","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-23","4.70"," 0733"," 1441","0.00",,,"51","63","39","   60","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-24","4.03"," 1547"," 1244","0.00",,,"53","65","41","  260","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-25","3.80"," 1353"," 1514","0.00",,,"53","66","39","  250","  260","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-26","3.80"," 1419"," 1429","0.00",,,"54","65","42","  230","  220","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-27","4.92"," 1737"," 1736","0.15",,,"52","61","43","  280","  280","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-28","7.83"," 2158"," 2210","0.01",,,"50","60","39","   80","   80","21.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-29","13.42"," 0953"," 0953","0.00",,,"48","62","34","   80","   70","30.0","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-11-30","4.70"," 1435"," 1447","0.00",,,"47","61","32","  280","  270","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-01","6.26"," 1330"," 1041","0.00",,,"50","67","33","   70","   70","17.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-02","17.22"," 1110"," 1041","0.00",,,"53","64","41","   60","   60","29.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-03","17.90"," 0959"," 1007","0.00",,,"58","67","48","   60","   60","32.0","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-04","6.71"," 1528"," 1421","0.00",,,"50","62","37","  200","  180","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-05","11.18"," 0953"," 1026","0.21",,,"46","51","41","   70","   90","21.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-06","3.80"," 1534"," 1421","0.00",,,"48","58","37","  200","  200","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-07","8.05"," 2059"," 2059","0.14",,,"51","54","47","   50","   50","17.0","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-08","4.70"," 0224"," 0006","0.01",,,"55","58","51","   70","   50","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-09","3.36"," 0539"," 1402","0.00",,,"56","66","45","   60","  230","8.9","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-10","6.49"," 2152"," 2143","0.00",,,"66","83","49","   80","   70","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-11","5.37"," 1041"," 1139","0.00",,,"68","84","51","   80","   80","15.0","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-12","4.03"," 1149"," 1152","0.00",,,"57","63","50","  260","  260","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-13","3.58"," 1323"," 1254","0.00",,,"56","64","47","  280","  250","10.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-14","4.25"," 1235"," 1158","0.01",,,"63","82","44","   90","   80","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-15","14.99"," 2142"," 2141","0.00",,,"63","81","44","   70","   70","31.1","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-16","26.84"," 0950"," 0950","0.00",,,"70","75","65","   70","   60","46.1","53.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-17","15.88"," 0818"," 1000","0.00",,,"62","77","47","   80","   70","32.0","44.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-18","14.99"," 1447"," 1446","0.00",,,"63","81","45","   50","   50","29.1","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-19","6.93"," 1133"," 1133","0.00",,,"65","82","48","   80","   80","21.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-20","3.80"," 1322"," 1321","0.00",,,"55","68","42","  220","  220","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-21","6.71"," 1303"," 1258","0.00",,,"54","63","45","  260","  270","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-22","13.65"," 0959"," 1003","0.00",,,"55","69","40","   80","   80","25.1","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-23","17.67"," 2258"," 2322","0.00",,,"59","66","51","   70","   70","25.9","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-24","10.29"," 1002"," 0954","0.00",,,"56","70","41","   70","   70","25.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-25","4.70"," 1246"," 1258","0.00",,,"50","65","35","  230","  230","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-26","3.80"," 2147"," 2219","0.04",,,"50","58","41","   60","   70","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-27","12.30"," 2342"," 2141","1.14",,,"55","59","51","  150","  110","25.9","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-28","11.41"," 0835"," 0834","1.32",,,"56","61","51","  220","  200","32.0","36.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-29","5.37"," 0158"," 0157","0.56",,,"53","59","47","   50","   40","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-30","5.82"," 1523"," 1522","0.02",,,"51","58","43","  200","  200","17.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2004-12-31","9.40"," 0728"," 0727","0.56",,,"52","58","45","  250","  230","28.0","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-01","2.68"," 1028"," 0954","0.00",,,"48","56","40","   70","   60","8.1","8.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-02","5.82"," 2100"," 2100","0.35",,,"50","54","46","  100","  100","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-03","8.05"," 0935"," 0935","1.48",,,"49","55","42","   70","   70","21.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-04","4.70"," 1554"," 1554","0.00",,,"48","56","40","  260","  260","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-05","3.58"," 0945"," 0954","0.01",,,"47","57","37","   60","   50","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-06","4.70"," 1342"," 1341","0.00",,,"48","57","39","  250","  250","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-07","10.07"," 1004"," 1000","1.75",,,"51","55","47","   60","   70","23.0","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-08","10.07"," 2142"," 2142","0.48",,,"57","59","54","  180","  160","21.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-09","10.74"," 1832"," 1322","3.39",,,"59","60","58","  200","  200","21.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-10","9.17"," 0712"," 0712","1.19",,,"59","60","57","  170","  160","25.1","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-11","15.21"," 1336"," 1344","0.13",,,"52","58","46","  270","  280","31.1","36.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-12","4.70"," 1543"," 1543","0.00",,,"52","64","39","  270","  270","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-13","2.24"," 0650"," 0649","0.00",,,"49","58","40","   50","   50","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-14","6.04"," 1158"," 1158","0.00",,,"55","69","40","   90","   90","17.9","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-15","3.58"," 1048"," 1107","0.00",,,"57","74","40","   50","   60","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-16","4.25"," 2229"," 2228","0.00",,,"62","77","46","   50","   50","14.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-17","11.41"," 1223"," 1203","0.00",,,"63","76","49","   80","   70","25.1","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-18","19.24"," 1314"," 1145","0.00",,,"70","77","63","   80","   80","29.1","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-19","15.43"," 1214"," 1006","0.00",,,"71","82","59","   70","   70","23.9","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-20","5.37"," 0240"," 0311","0.00",,,"64","75","52","   70","   60","13.0","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-21","3.80"," 1409"," 1409","0.00",,,"57","67","47","  240","  240","8.9","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-22","3.58"," 1227"," 1225","0.00",,,"54","63","45","  260","  250","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-23","3.36"," 1443"," 2333","0.01",,,"59","71","47","  220","   90","10.1","12.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-24","4.47"," 1227"," 1225","0.00",,,"57","65","49","  250","  270","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-25","4.47"," 1337"," 1337","0.00",,,"60","67","52","  190","  190","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-26","4.25"," 1824"," 1823","0.07",,,"58","62","54","  270","  280","16.1","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-27","2.46"," 2359"," 2206","0.01",,,"54","60","48","   50","   70","8.9","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-28","6.04"," 0909"," 0915","0.30",,,"52","58","46","   70","   60","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-29","5.14"," 1407"," 1404","0.01",,,"52","64","40","  290","  290","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-30","5.82"," 1120"," 1119","0.00",,,"53","68","38","   60","   60","23.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-01-31","10.07"," 1037"," 1037","0.00",,,"56","70","41","   70","   70","29.1","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-01","8.50"," 2314"," 2313","0.00",,,"58","72","44","   60","   60","21.9","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-02","14.32"," 1150"," 1148","0.00",,,"62","72","51","   40","   30","33.1","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-03","12.53"," 1317"," 1247","0.00",,,"61","73","48","   50","   40","32.0","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-04","9.84"," 1147"," 1147","0.00",,,"61","75","47","   70","   80","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-05","3.80"," 0104"," 0104","0.00",,,"56","68","44","  320","  320","12.1","13.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-06","4.70"," 1444"," 1443","0.00",,,"55","61","48","  290","  290","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-07","5.82"," 1319"," 1332","0.00",,,"56","62","49","  200","  210","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-08","4.92"," 1336"," 1308","0.00",,,"54","64","43","  230","  230","14.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-09","9.62"," 1218"," 1217","0.00",,,"58","72","44","   80","   80","28.0","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-10","15.21"," 2207"," 2207","0.00",,,"63","71","55","   70","   70","28.0","30.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-11","18.12"," 0508"," 0507","0.68",,,"57","62","52","   70","   70","33.1","38.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-12","5.82"," 1443"," 0033","0.00",,,"59","65","53","  260","   80","17.9","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-13","3.58"," 1531"," 1535","0.00",,,"59","63","55","  230","  230","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-14","3.80"," 1622"," 1541","0.00",,,"55","62","48","  220","  220","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-15","4.70"," 1338"," 1337","0.00",,,"54","62","45","  220","  220","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-16","4.70"," 0451"," 0450","0.01",,,"60","66","54","   60","   70","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-17","12.75"," 0912"," 0912","0.19",,,"63","69","57","   70","   80","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-18","8.05"," 1513"," 1508","1.46",,,"58","61","54","  190","  190","17.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-19","8.28"," 0656"," 0655","1.93",,,"57","61","52","   70","   70","23.9","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-20","9.62"," 2326"," 2323","0.98",,,"57","63","51","  150","  150","28.0","34.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-21","9.40"," 0042"," 0042","1.75",,,"57","61","53","  160","  160","25.9","38.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-22","11.41"," 2048"," 2045","0.71",,,"55","59","51","   50","   50","21.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-23","5.59"," 0021"," 0001","0.03",,,"56","62","50","   80","   80","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-24","5.37"," 1727"," 1725","0.00",,,"55","65","45","  270","  270","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-25","4.70"," 1415"," 1414","0.00",,,"54","62","46","  250","  240","13.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-26","5.37"," 1316"," 1314","0.01",,,"57","64","49","  220","  220","15.0","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-27","5.14"," 1532"," 1523","0.00",,,"56","63","49","  220","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-02-28","4.70"," 1628"," 1624","0.06",,,"55","61","48","  200","  200","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-01","6.26"," 1702"," 1659","0.00",,,"57","63","51","  280","  280","17.9","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-02","2.68"," 1315"," 1310","0.09",,,"56","61","50","  190","  200","8.9","10.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-03","4.03"," 1426"," 1420","0.01",,,"59","64","53","  230","  210","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-04","4.25"," 1228"," 1224","0.41",,,"58","63","52","  200","  190","16.1","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-05","3.36"," 1611"," 1417","0.00",,,"58","66","50","  230","  230","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-06","4.70"," 1823"," 1823","0.01",,,"57","66","47","  270","  270","16.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-07","4.25"," 1314"," 1319","0.01",,,"58","68","47","  210","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-08","4.47"," 1440"," 1450","0.00",,,"58","64","52","  220","  220","12.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-09","3.80"," 1258"," 1423","0.00",,,"60","65","55","  210","  260","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-10","4.03"," 1605"," 1546","0.00",,,"60","65","54","  200","  230","10.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-11","4.92"," 1429"," 1424","0.00",,,"62","69","55","  240","  240","14.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-12","4.70"," 1646"," 1646","0.00",,,"59","62","56","  280","  280","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-13","5.14"," 1525"," 1544","0.00",,,"58","60","56","  280","  270","13.0","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-14","10.29"," 1028"," 1151","0.00",,,"61","74","47","   60","   70","36.9","44.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-15","8.72"," 1036"," 1032","0.00",,,"59","74","44","   70","   70","25.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-16","4.92"," 1438"," 1437","0.00",,,"58","72","44","  220","  230","15.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-17","5.59"," 1435"," 1438","0.00",,,"56","66","45","  210","  220","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-18","7.38"," 1701"," 1714","0.15",,,"55","59","50","   50","   50","16.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-19","9.17"," 0224"," 0217","0.13",,,"55","60","50","   50","   60","17.9","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-20","8.72"," 1722"," 1706","0.01",,,"56","64","47","  270","  280","21.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-21","6.71"," 1611"," 1643","0.00",,,"57","68","45","  280","  270","25.1","28.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-22","8.50"," 1849"," 1851","1.02",,,"56","60","52","  280","  280","25.1","29.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-23","11.86"," 1420"," 1252","0.00",,,"53","61","45","  270","  260","28.0","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-24","4.92"," 1551"," 1535","0.00",,,"52","59","44","  240","  210","12.1","14.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-25","6.26"," 1500"," 1451","0.00",,,"54","65","43","  260","  260","16.1","17.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-26","7.38"," 1049"," 0911","0.00",,,"59","75","43","   80","   50","28.0","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-27","5.59"," 2019"," 2018","0.00",,,"59","71","47","  270","  270","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-28","13.20"," 1521"," 1557","0.15",,,"57","65","49","  280","  290","36.9","40.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-29","8.72"," 1511"," 1510","0.00",,,"55","66","44","  270","  270","28.0","31.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-30","6.93"," 1442"," 1442","0.00",,,"58","71","45","  280","  290","21.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-03-31","22.82"," 1012"," 1012","0.00",,,"65","78","51","   80","   80","51.9","61.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-01","13.42"," 0928"," 0908","0.00",,,"67","82","52","   80","   80","28.0","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-02","5.59"," 1414"," 1414","0.00",,,"62","75","48","  260","  260","17.9","21.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-03","7.16"," 1759"," 2137","0.00",,,"57","64","49","  270","  280","16.1","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-04","8.72"," 1332"," 1335","0.00",,,"58","65","50","  270","  270","23.0","25.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-05","6.26"," 1013"," 1013","0.00",,,"63","81","44","   80","   80","25.9","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-06","6.26"," 1242"," 1241","0.00",,,"66","81","51","  220","  230","17.9","21.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-07","10.29"," 1829"," 1829","0.00",,,"57","64","49","  270","  280","28.0","33.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-08","14.76"," 1529"," 1514","0.00",,,"54","64","44","  270","  280","36.0","42.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-09","13.42"," 1529"," 1529","0.00",,,"58","70","46","  290","  280","28.0","32.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-10","7.16"," 1426"," 1451","0.00",,,"58","72","43","  280","  290","21.0","23.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-11","4.47"," 1356"," 1252","0.00",,,"59","71","46","  270","  250","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-12","4.03"," 1312"," 1311","0.00",,,"59","71","46","  270","  260","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-13","4.92"," 1439"," 1423","0.00",,,"58","68","48","  270","  270","13.0","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-14","6.04"," 1226"," 1234","0.00",,,"60","73","46","  280","  280","17.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-15","4.03"," 1401"," 1311","0.00",,,"61","73","48","  250","  240","12.1","15.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-16","4.25"," 1204"," 1200","0.00",,,"62","75","48","  230","  220","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-17","4.70"," 1410"," 1210","0.00",,,"57","66","48","  230","  240","13.0","17.0"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-18","5.59"," 1447"," 1446","0.00",,,"58","64","51","  230","  230","14.1","16.1"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-19","7.16"," 1506"," 1421","0.00",,,"57","66","48","  270","  260","16.1","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-20","4.70"," 1610"," 1448","0.00",,,"57","67","46","  270","  270","15.0","19.9"
"USW00023136","CAMARILLO AIRPORT, CA US","2005-04-21","4.47"," 1035"," 1313","0.00",,,"59","70","47","  220","  230","15.0","17.9"
